Taxón
Oreopteris limbosperma (All.) Holub, Folia Geobot. Phytotax. (Praha) 4(1): 46 (1969)
Origanum majorana L., Sp. Pl.: 590 (1753)
Origanum vulgare L., Sp. Pl.: 590 (1753) subsp. vulgare
Origanum vulgare L. subsp. virens (Hoffmanns. & Link) Ietsw., Leiden Bot., ser. 4: 115 (1980)
Ornithogalum bourgaeanum Jord. & Fourr., Brev. Pl. Nov. 1: 52 (1866)
Ornithogalum pyrenaicum L., Sp. Pl.: 306 (1753) subsp. pyrenaicum
Ornithopus compressus L., Sp. Pl.: 744 (1753)
Ornithopus ×brevirostris Pau, Brotéria, Sér. Bot. 19(3): 102 (1921)
Ornithopus perpusillus L., Sp. Pl.: 743 (1753)
Ornithopus pinnatus (Mill.) Druce, J. Bot. 45: 420 (1907)
Ornithopus sativus Brot., Fl. Lusit. 2: 160 (1804) subsp. sativus
Orobanche alba Stephan ex Willd., Sp. Pl. 3(1): 350 (1800)
Orobanche amethystea Thuill., Fl. Env. Paris, ed. 2: 317 (1799)
Orobanche artemisiae-campestris Vaucher ex Gaudin, Fl. Helv. 4: 179 (1829)
Orobanche caryophyllacea Sm., Trans. Linn. Soc. London 4: 169 (1798)
Orobanche foetida Poir., Voy. Barbarie 2: 195 (1789)
Orobanche gracilis Sm., Trans. Linn. Soc. London 4: 172 (1798)
Orobanche hederae Vaucher ex Duby, Bot. Gall. 1: 350 (1828) 
Orobanche lycoctoni Rhiner, Ber. Thatigk. St. Gallischen Naturwiss. Ges.: 253 (1890-1891)
Orobanche minor Sm., in Sowerby, Engl. Bot. 6: t. 422 (1797)
Orobanche rapum-genistae Thuill., Fl. Env. Paris, ed. 2: 317 (1799)
Orobanche reticulata Wallr., Orobanches Gen. Diask.: 42 (1825) subsp. reticulata
Orobanche teucrii Holandre, Fl. Moselle: 322 (1829)
Osmanthus ×burkwoodii (Burkwood & Skipwith) P.S.Green, Kew Bull. 26(3): 489 (1972)
Osmanthus heterophyllus (G.Don) P.S.Green, Notes Roy. Bot. Gard. Edinburgh 22: 508 (1958)
Osmunda regalis L., Sp. Pl.: 1065 (1753)
Osteospermum barberiae (Harv.) Norl., Stud. Calendul. 1: 257 (1943)
Ostrya carpinifolia Scop., Fl. Carniol., ed. 2, 2: 244 (1772)
Osyris alba L., Sp. Pl.: 1022 (1753)
Otanthus maritimus (L.) Hoffmanns. & Link, Fl. Port. 2: 365 (1834)
Oxalis acetosella L., Sp. Pl.: 433 (1753)
Oxalis articulata Savigny, in Lam., Encycl. 4: 686 (1798)
Oxalis corniculata L., Sp. Pl.: 435 (1753)
Oxalis debilis Kunth, in Humb., Bonpl. & Kunth, Nov. Gen. Sp., ed. 4, 5(22): 236 (1822)
Oxalis latifolia Kunth, in Humb., Bonpl. & Kunth, Nov. Gen. Sp, ed. 4., 5(22): 237, t. 467 (1822)
Oxalis pes-caprae L., Sp. Pl.: 434 (1753)
Oxytropis foucaudii Gillot, Bull. Soc. Bot. France 42: 517 (1895)
Oxytropis halleri W.D.J.Koch, Syn. Fl. Germ. Helv., ed. 2: 200 (1843) subsp. halleri
Oxytropis neglecta Ten., Syll. Pl. Fl. Neapol.: 368 (1831)
Pachysandra terminalis Siebold & Zucc., Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 4(2): 142 (1843)
Paeonia lactiflora Pall., Reise Russ. Reich. 3: 286 (1776)
Paeonia suffruticosa Andrews, Bot. Repos. 6: pl. 373 (1804)
Pallenis spinosa (L.) Cass., Dict. Sci. Nat. 37: 276 (1825)
Pancratium maritimum L., Sp. Pl.: 291 (1753)
Pandorea jasminoides (Lindl.) K.Schum., in Engl. & Prantl, Nat. Pflanzenfam. 4, 3b: 230 (1894)
Panicum capillare L., Sp. Pl.: 58 (1753)
Panicum dichotomiflorum Michx., Fl. Bor.-Amer.1: 48 (1803)
Panicum miliaceum L., Sp. Pl.: 58 (1753)
Panicum repens L., Sp. Pl., ed. 2: 87 (1762)
Papaver argemone L., Sp. Pl.: 506 (1753)
Papaver dubium L., Sp. Pl.: 1196 (1753)
Papaver hybridum L., Sp. Pl.: 506 (1753)
Papaver rhoeas L., Sp. Pl.: 507 (1753)
Papaver somniferum L., Sp. Pl.: 508 (1753)
Parapholis incurva (L.) C.E.Hubb., Blumea, suppl. 3: 4 (1946)
Parapholis strigosa (Dumort.) C.E.Hubb., Blumea, suppl. 3: 44 (1946)
Parapimpinella siifolia (Leresche) Fern.Prieto, Sanna & Arjona, Doc. Jard. Bot. Atlántico 11:   (2014)
Paraserianthes lophantha (Willd.) I.C.Nielsen, Bull. Mus. Natl. Hist. Nat., B, Adansonia 5(3): 326 (1983)
Parentucellia latifolia (L.) Caruel, in Parl., Fl. Ital. 6: 480 (1885)
Parentucellia viscosa (L.) Caruel, in Parl., Fl. Ital. 6: 482 (1885)
Parietaria judaica L., Fl. Palaest.: 32 (1756)
Parietaria lusitanica L., Sp. Pl.: 1052 (1753)
Paris quadrifolia L., Sp. Pl.: 367 (1753)
Parnassia palustris L., Sp. Pl.: 273 (1753)
Paronychia argentea Lam., Fl. Franç. 3: 230 (1779)
Paronychia kapela (Hacq.) A.Kern. subsp. serpyllifolia (Chaix) Graebn., in Asch. & Graebn., Syn. Mitteleur. Fl. 5(1): 892 (1919)
Paronychia polygonifolia (Vill.) DC., in Lam. & DC., Fl. Franç., ed. 3, 3: 403 (1805)
Parthenocissus inserta (A.Kern.) Fritsch, Excursionsfl. Osterreich, ed. 3: 321, 789 (1922)
Parthenocissus quinquefolia (L.) Planch., in A.DC. & C.DC., Monogr. Phan. 5: 448 (1887)
Parthenocissus tricuspidata (Siebold & Zucc.) Planch., in A.DC. & C.DC., Monogr. Phan. 5: 452 (1887)
Paspalum dilatatum Poir., in Lam., Encycl. 5: 35 (1804)
Paspalum distichum L., Amoen. Acad. 5: 391 (1760)
Paspalum vaginatum Sw., Nov. Gen. Sp. Pl.: 21 (1778)
Passiflora racemosa Brot., Trans. Linn. Soc. London 12: 71 (1817)
Passiflora caerulea L., Sp. Pl.: 959 (1753)
Pastinaca sativa L., Sp. Pl.: 262 (1753) subsp. sativa
Pastinaca sativa L. subsp. sylvestris (Mill.) Rouy & Camus, in Rouy & Foucaud, Fl. France 7: 372 (1901)
Patzkea durandoi (Clauson) G.H.Loos subsp. fontqueri (Rivas Ponce & Cebolla) H.Scholz, Willdenowia 40: 200 (2010)
Patzkea durandoi (Clauson) G.H.Loos subsp. livida (Hack.) H.Scholz, Willdenowia 40: 200 (2010)
Patzkea paniculata (L.) G.H.Loos subsp. macrostachys (Llamas, Acedo, Penas & Pérez Morales) H.Scholz, Willdenowia 40: 200 (2010)
Patzkea paniculata (L.) G.H.Loos subsp. multispiculata (Cebolla & Rivas Ponce) H.Scholz, Willdenowia 40: 200 (2010)
Paulownia tomentosa (Thunb.) Steud., Nomencl. Bot., ed. 2, 2: 278 (1841)
Paxistima canbyi A.Gray, Proc. Amer. Acad. Arts 8: 620 (1873)
Pedicularis comosa L., Sp. Pl.: 609 (1753) subsp. comosa
Pedicularis foliosa L., Mant. Pl.: 86 (1767)
Pedicularis mixta Gren. ex F.W.Schultz, Arch. Fl. Fr. Allem.: 279 (1853)
Pedicularis pyrenaica J.Gay subsp. fallax (Font Quer & Guinea) Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Veg. Alta Mont. Cantábrica: 278 (1984)
Pedicularis pyrenaica J.Gay, Ann. Sci. Nat. (París), ser. 1, 26: 210 (1832) subsp. pyrenaica
Pedicularis schizocalyx (Lange) Steininger, Bot. Cantralbl. 29: 249 (1887)
Pedicularis sylvatica L. subsp. lusitanica (Hoffmanns. & Link) Cout., Fl. Portugal: 565 (1913)
Pedicularis sylvatica L., Sp. Pl.: 607 (1753) subsp. sylvativa
Pedicularis verticillata L., Sp. Pl.: 608 (1753) subsp. verticillata
Pelargonium ×domesticum L.H.Bailey, Stand. Cycl. Hort.: 2532 (1916)
Pelargonium glutinosum (Jacq.) L'Hér., Geraniologia: t. 20 (1792)
Pelargonium ×hortorum L.H.Bailey, Stand. Cycl. Hort.: 2531 (1916)
Pelargonium peltatum (L.) L'Hér., in Aiton, Hort. Kew. 2: 427 (1789)
Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, Man. Cult. Pl., ed. 2: 837 (1949)
Periballia involucrata (Cav.) Janka, Természetrajzi Füz. 1: 97 (1877)
Persea americana Mill., Gard. Dict., ed. 8: n.º 1 (1768)
Persicaria amphibia (L.) Gray, Nat. Arr. Brit. Pl. 2: 268 (1821)
Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross, Bot. Jahrb. Syst. 49(2): 277 (1913)
Persicaria hydropiper (L.) Delarbre, Fl. Auvergne, ed. 2: 518 (1800)
Persicaria lapathifolia (L.) Delarbre, Fl. Auvergne, ed. 2: 519 (1800)
Persicaria minor (Huds.) Opiz, Seznam: 72 (1852)
Persicaria pensylvanica (L.) M.Gómez, Anales Inst. Segunda Ensenanza Habana 2: 278 (1896)
Persicaria maculosa (L.) Gray, Nat. Arr. Brit. Pl. 2: 269 (1821) 
Petasites pyrenaicus (L.) G.López, Anales Jard. Bot. Madrid 42(2): 323 (1986)
Petrocoptis glaucifolia (Lag.) Boiss., Diag. Pl. Orient., ser 2, 1: 80 (1854)
Petrocoptis wiedmannii Merxm. & Grau, Collect. Bot. (Barcelona) 7: 793 (1968)
Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, Bull. Brit. Mus. (Nat. Hist.), Bot. 3: 164 (1964) 
Petroselinum crispum (Mill.) Fuss, Fl. Transsilv.: 254 (1866)
Peucedanum gallicum Latourr., Chlor. Lugd.: 7 (1785)
Phagnalon saxatile (L.) Cass., Bull. Sci. Soc. Philom. Paris 1819: 174 (1819)
Phalacrocarpum oppositifolium (Brot.) Willk., Bot. Zeitung (Berlín) 22: 252 (1864)
Phalaris arundinacea L., Sp. Pl.: 55 (1753)
Phalaris canariensis L., Sp. Pl.: 54 (1753)
Phalaris minor Retz., Observ. Bot. 3: 8 (1783)
Phaseolus coccineus L., Sp. Pl.: 724 (1753)
Phaseolus lunatus L., Sp. Pl.: 724 (1753)
Phaseolus vulgaris L., Sp. Pl.: 723 (1753)
Phegopteris connectilis (Michx.) Watt, Canad. Naturalist & Quart. J. Sci., ser. 2, 3: 159 (1867)
Phelipanche nana (Noë ex Reut.) Soják, ?as. Nár. Mus., Odd. P?ír. 140(3-4): 130 (1972)
Philadelphus coronarius L., Sp. Pl.: 470 (1753)
Phillyrea latifolia L., Sp. Pl.: 8 (1753)
Phleum alpinum L., Sp. Pl.: 59 (1753)
Phleum arenarium L., Sp. Pl.: 60 (1753)
Phleum bertolonii DC., Cat. Pl. Horti Monsp.: 132 (1813)
Phleum phleoides (L.) H.Karst., Deutsche Fl.: 374 (1880)
Phlomis fruticosa L., Sp. Pl. 584 (1753)
Phoenix canariensis Chabaud, Prov. Agric. Hort. Ill. 19: 293 (1882)
Phoenix dactylifera L., Sp. Pl.: 1188 (1753)
Phoenix reclinata Jacq., Fragm. Bot. 1: 27, pl. 24 (1801)
Phormium tenax J.R.Forst. & G.Forst., Char. Gen. Pl.: 24 (1776)
Photinia ×fraseri Dress., Baileya 9(3): 101-103 (1961)
Photinia serratifolia (Desf.) Kalkman., Blumea 21(2): 424 (1973)
Phragmites australis (Cav.) Trin. ex Steud., Nomencl. Bot., ed. 2, 1: 143 (1840)
Phyllitis scolopendrium (L.) Newman, Hist. Brit. Ferns, ed. 2: 10 (1844)
Phyllostachys aurea Rivière & C.Rivière, Bull. Soc. Acclim. Paris, ser. 3, 5: 716, figs. 36, 37 (1878)
Phyllostachys bambusoides Siebold & Zucc., Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(3): 746, pl. 5, fig. 3 (1843)
Phyllostachys heterocycla (Carrière) Matsum., Nippon shokubutsumeii, ed. 2: 213 (1895)
Phyllostachys nigra (Lodd.ex Lindl.) Munro, Trans. Linn. Soc. London 26(1): 38, 123 (1868)
Physalis peruviana L., Sp. Pl., ed. 2: 1670 (1763)
Physospermum cornubiense (L.) DC., Prodr. 4: 246 (1830)
Phyteuma hemisphaericum L., Sp. Pl.: 170 (1753)
Phyteuma orbiculare L. subsp. ibericum (Rich.Schulz) P.Fourn., Quatre Fl. Fr.: 918 (1939)
Phyteuma spicatum L. subsp. pyrenaicum (Rich.Schulz) A.Bolòs, Butll. Inst. Catalana Hist. Nat. 37: 16 (1949)
Phytolacca americana L., Sp. Pl.: 441 (1753)
Picea abies (L.) H.Karst., Deutsche Fl.: 324 (1881)
Picea glauca (Moench) Voss, Mitt. Deutsch. Dendr. Ges. 16: 93 (1907)
Picea pungens Engelm., Gard. Chron. 11: 334 (1879)
Picris hieracioides L., Sp. Pl.: 792 (1753)
Pieris floribunda (Pursh) Benth. & Hook.f., Gen. Pl. 2: 588 (1865)
Pieris formosa (Wall.) D.Don, Edinburgh New Philos. J. 17: 159 (1834)
Pilosella arbasiana Mateo & Egido, Fl. Montiber. 37: 8 (2007)
Pilosella castellana (Boiss. & Reut.) F.W.Schultz & Sch.Bip., Flora 45: 425 (1862)
Pilosella galliciana (Pau) M.Laínz, Anales Jard. Bot. Madrid 39(2): 413 (1983)
Pilosella gudarica Mateo, Collect. Bot. (Barcelona) 18: 155 (1990)
Pilosella hypeurya (Peter) Soják, Folia Geobot. Phytotax. 6: 217 (1971)
Pilosella lactucella (Vallr.) Sell & West, Watsonia 6(5): 314 (1967) subsp. lactucella
Pilosella lactucella Wallr. subsp. nanum (Scheele) P.D.Sell, Bot. J. Linn. Soc. 71: 259 (1976)
Pilosella legiogudarica Mateo & Egido, Fl. Montiber. 53: 92 (2012)
Pilosella legionensis Mateo & Egido, Fl. Montiber. 37: 5 (2007)
Pilosella legiotremedalis Mateo & Egido, Fl. Montiber. 53: 93 (2012)
Pilosella nigrogudarica Mateo & Egido, Fl. Montiber. 44: 73 (2010)
Pilosella officinarum F.W.Schultz & Sch.Bip., Flora 45 (27) 422 (1862)
Pilosella oroasturica Mateo & Egido, Fl. Montiber. 48: 41 (2011)
Pilosella orogaliciana Mateo & Egido, Ann. Bot. Fenn. 49: 274 (2012)
Pilosella orolegionensis Mateo & Egido, Fl. Montiber. 48: 41 (2011)
Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., Flora 45: 421 (1862)
Pilosella pseudopanticosae Mateo & Egido, Willdenowia 42: 184 (2012)
Pilosella puenteana Mateo & Egido, Fl. Montiber. 37: 8 (2007)
Pilosella tremedalis Mateo, Collect. Bot. (Barcelona) 18: 155 (1990)
Pilosella vansoestii (de Retz) Mateo, Fl. Montiber. 32: 67 (2006)
Pimpinella anisum L., Sp. Pl.: 264 (1753)
Pimpinella major (L.) Huds., Fl. Angl.: 110 (1762)
Pimpinella saxifraga L., Sp. Pl.: 263 (1753)
Pimpinella tragium Vill. subsp. lithophila (Schischk.) Tutin, Feddes Repert. 79: 62 (1968)
Pinguicula grandiflora Lam. subsp. coenocantabrica Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Veg. Alta Mont. Cantábrica: 279 (1984)
Pinguicula grandiflora Lam., Encycl. 3: 22 (1789) subsp. grandiflora
Pinguicula lusitanica L., Sp. Pl.: 17 (1753)
Pinus nigra J.F.Arnold subsp. salzmannii (Dunal) Franco, Dendrol. Forest.: 56 (1943)
Pinus pinaster Aiton, Hort. Kew. 3: 367 (1789)
Pinus pinea L., Sp. Pl.: 1000 (1753)
Pinus radiata D.Don, Trans. Linn. Soc. London 17: 442 (1836)
Pinus strobus L., Sp. Pl.: 1001 (1753)
Pinus sylvestris L., Sp. Pl.: 1000 (1753)
Pinus wallichiana A.B.Jacks., Bull. Misc. Inform. Kew. 1938: 85 (1938)
Piptatherum miliaceum (L.) Coss., Notes Pl. Crit.: 129 (1851)
Piptatherum paradoxum (L.) P.Beauv., Agrost.: 18, 163, 173 (1812)
Pistacia terebinthus L., Sp. Pl.: 1025 (1753)
Pisum sativum L., Sp. Pl.: 727 (1753)
Pittosporum coriaceum Dryand. ex W.T.Aiton, Hort. Kew., ed. 2, 2: 27 (1811)
Pittosporum heterophyllum Franch., Bull. Soc. Bot. France 33: 415 (1886)
Pittosporum tobira (Thunb.) W.T.Aiton, Hort. Kew., ed. 2, 2: 27 (1811)
Pittosporum undulatum Vent., Descr. Pl. Nouv.: t. 76 (1802)
Plantago alpina L., Sp. Pl.: 114 (1753)
Plantago atrata Hoppe, Bot. Taschenb. 1799: 85 (1799)
Plantago coronopus L., Sp. Pl.: 115 (1753)
Plantago holosteum Scop., Fl. Carniol., ed. 2, 1: 108 (1771)
Plantago lanceolata L., Sp. Pl.: 113 (1753)
Plantago major L., Sp. Pl.: 112 (1753)
Plantago maritima L., Sp. Pl.: 114 (1753) subsp. maritima
Plantago maritima L. subsp. serpentina (All.) Arcang., Comp. Fl. Ital.: 499 (1882)
Plantago media L., Sp. Pl.: 113 (1753)
Plantago monosperma Pourr. subsp. discolor (Gand.) M.Laínz, Bol. Inst. Est. Asturianos, Supl. Ci., 1: 31 (1960)
Platanthera bifolia (L.) Rich., De Orchid. Eur.: 35 (1817)
Platanthera chlorantha (Custer) Rchb., in Mössler, Handb. Gewächsk., ed. 2, 2: 1565 (1828)
Platanus orientalis L., Sp. Pl.: 999 (1753)
Platycladus orientalis (L.) Franco, Portugaliae Acta Biol., Sér. B, Sist.: 33-34 (1949)
Plumbago auriculata Lam., Encycl. 2: 270 (1786)
Poa alpina L., Sp. Pl.: 67 (1753)
Poa bulbosa L., Sp. Pl.: 70 (1753)
Poa cenisia All., Auct. Fl. Pedem.: 40 (1789)
Poa chaixii Vill., Fl. Delph.: 7 (1786)
Poa compressa L., Sp. Pl.: 69 (1753)
Poa legionensis (M.Laínz) Fern.Casas & M.Laínz, Contr. Fl. Asturias: 83 (1982)
Poa minor Gaudin, Alpina (Winterthür) 3: 44 (1808)
Poa nemoralis L., Sp. Pl.: 69 (1753)
Poa pratensis L., Sp. Pl.: 67 (1753)
Poa trivialis L., Sp. Pl.: 67 (1753)
Podospermum laciniatum (L.) DC., in Lam. & DC., Fl. Franç., ed. 3, 4: 62 (1805)
Polycarpon tetraphyllum (L.) L. subsp. diphyllum (Cav.) O.Bolòs & Font Quer, Collect. Bot. (Barcelona) 6: 356 (1962)
Polycarpon tetraphyllum (L.) L., Syst. Nat., ed. 10: 881 (1759) subsp. tetraphyllum
Polygala alpina (Poir. ex DC.) Steud., Nomencl. Bot. 1: 642 (1821)
Polygala edmundii Chodat, Bull. Herb. Boissier 4: 911 (1896)
Polygala myrtifolia L., Sp. Pl.: 703 (1753)
Polygala serpyllifolia Hosé, Ann. Bot. (Usteri) 21: 39 (1797)
Polygala vulgaris L., Sp. Pl.: 702 (1753)
Polygonatum multiflorum (L.) All., Fl. Pedem. 1: 131 (1785)
Polygonatum odoratum (Mill.) Druce, Ann. Scott. Nat. Hist. 2: 302 (1906)
Polygonatum verticillatum (L.) All., Fl. Pedem. 1: 131 (1785)
Polygonum arenastrum Boreau, Fl. Centre France ed. 3, 2: 559 (1857)
Polygonum aviculare L., Sp. Pl.: 362 (1753)
Polygonum maritimum L., Sp. Pl.: 361 (1753)
Polygonum rurivagum Jord. ex Boreau, Fl. Centre France, ed. 3, 2: 560 (1857)
Polypodium cambricum L., Sp. Pl.: 1086 (1753) subsp. cambricum
Polypodium ×font-queri Rothm., Kulturpflanze Beih. 3: 245 (1962)
Polypodium interjectum Shivas, J. Linn. Soc., Bot. 58: 28 (1961)
Polypodium ×mantoniae Rothm., Kulturpflanze Beih. 3: 245 (1962)
Polypodium ×shivasiae Rothm., Kulturpflanze Beih. 3: 245 (1962)
Polypodium vulgare L., Sp. Pl.: 1085 (1753)
Polypogon monspeliensis (L.) Desf., Fl. Atlant. 1: 67 (1798)
Polypogon viridis (Gouan) Breistr., Bull. Soc. Bot. France 110 ( sess. extr.): 56 (1966)
Polystichum aculeatum (L.) Roth, Tent. Fl. Germ. 3(1): 79 (1799)
Polystichum ×bicknellii (H.Christ) Hahne, Allg. Bot. Z. Syst. 10: 103 (1905)
Polystichum ×illyricum (Borbás) Hahne, Allg. Bot. Z. Syst. 10: 103 (1904)
Polystichum ×lonchitiforme (Halácsy) Bech., Boll. Soc. Ticinese Sci. Nat. 36: 17 (1941)
Polystichum lonchitis (L.) Roth, Tent. Fl. Germ. 3(1): 71 (1799)
Polystichum setiferum (Forssk.) Woyn., Mitt. Naturwiss. Vereines Steiermark 49: 181 (1913)
Populus alba L., Sp. Pl.: 1034 (1753)
Populus ×berolinensis K.Koch, Wochenschr. Gart. Pflanzenk. 8: 239 (1865)
Populus ×canadensis Moench, Verz. Ausländ. Bäume: 81 (1785)
Populus ×canescens (Aiton) Sm., Fl. Brit. 3: 1080 (1804)
Populus nigra L., Sp. Pl.: 1034 (1753)
Populus tremula L., Sp. Pl.: 1034 (1753)
Portulaca oleracea L. subsp. granulatostellulata (Poelln.) Danin & H.G.Baker, Israel J. Bot. 27(3-4): 189 (1979)
Portulaca oleracea L. subsp. nitida Danin & H.G.Baker, Israel J. Bot. 27(3-4): 194 (1979)
Potamogeton berchtoldii Fieber, in Bercht., Oekon.-Techn. Fl. Böhm. 2(1): 277 (1838)
Potamogeton coloratus Hornem., in Oeder, Fl. Dan. 9(25): 4 (1813)
Potamogeton crispus L., Sp. Pl.: 126 (1753)
Potamogeton lucens L., Sp. Pl.: 126 (1753)
Potamogeton natans L., Sp. Pl.: 126 (1753)
Potamogeton nodosus Poir., in Lam., Encycl., suppl. 4(2): 535 (1816)
Potamogeton pectinatus L., Sp. Pl.: 127 (1753)
Potamogeton perfoliatus L., Sp. Pl.: 126 (1753)
Potamogeton polygonifolius Pourr., Mém. Acad. Sci. Toulouse, ser. 1, 3: 325 (1788)
Potamogeton pusillus L., Sp. Pl.: 127 (1753)
Potamogeton trichoides Cham. & Schltdl., Linnaea 2: 175 (1827)
Potentilla anserina L., Sp. Pl.: 495 (1753)
Potentilla argentea L., Sp. Pl.: 497 (1753)
Potentilla asturica Rothm., Cavanillesia 7: 113-114, t. 4, fig.1b (1935) 
Potentilla brauneana Hoppe, Bot. Taschenb. Anfänger Wiss. Apothekerkunst: 137 (1800)
Potentilla brauniana Hoppe, J. Bot. (Schrader) 1800 (1): 382 (1801)
Potentilla cinerea Chaix ex Vill., Prosp. Hist. Pl. Dauphiné: 46 (1779)
Potentilla crantzii (Crantz) Beck ex Fritsch, Excursionsfl. Osterreich: 295 (1897)
Potentilla erecta (L.) Raeusch., Nomencl. Bot., ed. 3: 152 (1797)
Potentilla micrantha Ramond ex DC., in Lam. & DC., Fl. Franç., ed. 3, 4: 468 (1805) 
Potentilla montana Brot., Fl. Lusit. 2: 350 (1804)
Potentilla neumanniana Rchb., Fl. Germ. Excurs.: 592 (1832)
Potentilla nivalis Lapeyr. subsp. asturica (Font Quer & Guinea) M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 5: 19 (1962)
Potentilla nivalis Lapeyr., Mém. Acad. Sci. Toulouse 1: 210 (1782) subsp. nivalis
Potentilla pyrenaica Ramond ex DC., in Lam. & DC., Fl. Franç., ed. 3, 4: 459 (1805)
Potentilla recta L., Sp. Pl.: 497 (1753) subsp. recta
Potentilla reptans L., Sp. Pl.: 499 (1753)
Potentilla rupestris L., Sp. Pl.: 496 (1753)
Potentilla sterilis (L.) Garcke, Fl. Halle 2: 200 (1856)
Prenanthes purpurea L., Sp. Pl.: 797 (1753)
Primula acaulis (L.) L., Fl. Angl.: 12 (1754)
Primula ×digenea A.Kerner, Oesterr. Bot. Z. 25: 79 (1875)
Primula elatior (L.) L., Fl. Angl.: 12 (1754)
Primula farinosa L., Sp. Pl.:143 (1753)
Primula intricata Gren. & Godr., Fl. France 2: 449 (1853)
Primula integrifolia L., Sp. Pl.: 144 (1753)
Primula ×ternovania A.Kern., Oesterr. Bot. Z. 25: 77 (1875)
Primula ×tommasinii Gren. & Godr., Fl. France 2: 449 (1853)
Primula veris L. subsp. columnae (Ten.) Maire & Petitm., Bull. Soc. Sci. Nancy, ser. 3, 9: 427 (1908)
Pritzelago alpina (L.) Kuntze, Revis. Gen. Pl. 1: 35 (1891) subsp. alpina
Pritzelago alpina (L.) Kuntze subsp. auerswaldii (Willk.) Greuter & Burdet, in Greuter & Raus, Willdenowia 15(1): 68 (1985)
Prospero autumnale (L.) Speta, Veröff. Int. Clusius-Forschungsges. Güssing 5: 4 (1982)
Prostanthera rotundifolia R.Br., Prodr.: 509 (1810)
Prunella grandiflora (L.) Scholler subsp. pyrenaica (Gren. & Godr.) A.Bolòs & O.Bolòs, Veg. Com. Barcelona: 472 (1950) 
Prunella ×hybrida Knaf, Lotos 14: 84 (1864)
Prunella laciniata (L.) L., Sp. Pl., ed. 2: 837 (1763)
Prunella vulgaris L., Sp. Pl.: 600 (1753)
Prunus armeniaca L., Sp. Pl.: 474 (1753)
Prunus avium (L.) L., Fl. Suec., ed. 2: 474 (1755)
Prunus cerasifera Ehrh., Gartenkalender 4: 192-193 (1784)
Prunus cerasus L., Sp. Pl.: 474 (1753)
Prunus domestica L., Sp. Pl.: 475 (1753)
Prunus dulcis (Mill.) D.AWebb, Feddes Repert. 74: 24 (1967)
Prunus insititia L., Cent. Pl. I: 12 (1755)
Prunus laurocerasus L., Sp. Pl.: 474 (1753)
Prunus lusitanica L., Sp. Pl.: 473 (1753)
Prunus mahaleb L., Sp. Pl.: 474 (1753)
Prunus padus L., Sp. Pl.: 473 (1753)
Prunus persica (L.) Batsch, Beytr. Entw. Gewächsreich 1: 30 (1801)
Prunus serrula Franch., Pl. Delavay.: 196 (1890)
Prunus serrulata Lindl., Trans. Hort. Soc. London 7: 238 (1828)
Prunus spinosa L., Sp. Pl.: 475 (1753)
Prunus triloba Lindl., Gard. Chron.: 268 (1857)
Pseudarrhenatherum longifolium (Thore) Rouy, Bull. Soc. Bot. France 68: 401 (1922)
Pseudomalcolmia littorea (L.) Fern.Prieto, Sanna, Arjona & Cires, Doc. Jard. Bot. Atlántico 11:   (2014)
Pseudorchis albida (L.) Á.Löve & D.Löve, Taxon 18: 312 (1969)
Pseudotsuga menziesii (Mirb.) Franco, Conif. Duar. Nom.: 4 (1950)
Pteridium aquilinum (L.) Kuhn, in Kerst., Reisen Ost-Afr. 3(3): 11 (1879)
Pterocephalidium diandrum (Lag.) G.López, Anales Jard. Bot. Madrid 43: 252 (1987)
Pterospartum tridentatum (L.) Willk. subsp. cantabricum (Spach) Talavera & P.E.Gibbs, Lagascalia 18(2): 266 (1996)
Pterospartum tridentatum (L.) Willk. subsp. lasianthum (Spach) Talavera & P.E.Gibbs, Lagascalia 18(2): 266 (1996)
Puccinellia fasciculata (Torr.) E.P.Bicknell, Bull. Torrey Bot. Club 35: 197 (1907)
Puccinellia maritima (Huds.) Parl., Fl. Ital. 1: 370 (1850)
Pulicaria dysenterica (L.) Bernh., Syst. Verz.: 153 (1800)
Pulicaria odora (L.) Rchb., Fl. Germ. Excurs.: 239 (1831)
Pulmonaria longifolia (Bastard) Boreau, Fl. Centre France, ed. 3, 2: 460 (1857)
Pulsatilla alpina (L.) Delarbre subsp. apiifolia (Scop.) Nyman, Consp. Fl. Eur.: 2 (1878)
Pulsatilla alpina (L.) Delarbre subsp. cantabrica M.Laínz, Anales Jard. Bot. Madrid 39(2): 407 (1983)
Pulsatilla rubra Delarbre subsp. hispanica W.Zimm., Feddes Repert. 60: 158 (1957)
Pulsatilla vernalis (L.) Mill., Gard. Dict., ed. 8: n.º 3 (1768)
Punica granatum L., Sp. Pl.: 472 (1753)
Pycreus flavescens (L.) P.Beauv. ex Rchb., Fl. Germ. Excurs.: 72 (1830)
Pyracantha coccinea M.Roem., Fam. Nat. Syn. Monogr. 3: 219 (1847)
